timestamp,oat[C],elec_hvac[J],solar[W/m2],zone_load_rate[W]
1492457400,22.125,21108127.245873384,0.0,-303049.1598231536
1492458300,21.7,21091496.96172973,0.0,-302664.8764778472
1492459200,21.5,20531600.464377463,0.0,-303249.99322022806
1492460100,21.299999999999997,20495713.291081768,0.0,-304409.9751741766
1492461000,21.099999999999998,20448878.34651579,0.0,-304434.32113819796
1492461900,20.9,20483401.132868946,0.0,-303221.57244388736
1492462800,20.724999999999998,18230736.275739957,0.0,-291900.43266650673
1492463700,20.549999999999997,18009932.580230948,0.0,-288055.0733091381
1492464600,20.375,20690983.027219977,0.0,-305410.58892398525
1492465500,20.2,21316605.124456406,0.0,-311144.6796941113
1492466400,20.0,17979171.903081376,0.0,-307166.0898652247
1492467300,19.799999999999997,16642386.225964988,0.0,-291794.9943893201
1492468200,19.599999999999998,17093419.98074182,0.0,-289627.47337337333
1492469100,19.4,16390115.504482346,0.0,-283665.03712121764
1492470000,19.349999999999998,14240410.61245128,0.0,-268781.26274040627
1492470900,19.299999999999997,13870575.472037708,0.0,-264007.7646209219
1492471800,19.25,13690714.545999052,0.0,-260897.5354091062
1492472700,19.2,13559807.98119473,0.0,-258540.84899086374
1492473600,19.174999999999997,13203757.447852995,0.0,-254832.6236808181
1492474500,19.15,13041807.770732693,0.0,-251763.76524568966
1492475400,19.125,12948893.800127294,0.0,-250100.37287863638
1492476300,19.1,12875380.489821598,0.0,-248634.00204722164
1492477200,19.05,12571294.89489964,0.0,-245188.92346459118
1492478100,19.0,12489143.477741662,0.0,-243099.5025007631
1492479000,18.95,12425793.168745464,0.0,-241585.03839933773
1492479900,18.9,12369243.36048768,0.0,-240274.1771387946
1492480800,18.75,12299194.840790529,0.0,-238451.09018762608
1492481700,18.6,12253406.537402846,0.0,-236708.07778140827
1492482600,18.450000000000003,12211192.039438363,0.0,-235048.7913833417
1492483500,18.3,12170023.052787546,0.0,-233431.97299643364
1492484400,18.175,12578179.399638005,0.0,-234992.75168670592
1492485300,18.05,12579147.35167126,0.0,-234497.84165989474
1492486200,17.925,12537625.424064888,0.0,-233047.03589028167
1492487100,17.8,12429090.052580932,0.0,-231668.22289407573
1492488000,17.650000000000002,12940551.38700852,0.0,-234284.48860751258
1492488900,17.5,13086866.65989176,0.0,-235646.84092261046
1492489800,17.349999999999998,13080922.1719926,0.0,-234739.44466377003
1492490700,17.2,13065490.630438345,0.0,-233580.49654236014
1492491600,17.25,14830804.277531683,0.0,-234334.14341198638
1492492500,17.299999999999997,15105808.41259947,0.0,-233424.7842349022
1492493400,17.349999999999998,15190923.88692892,0.0,-234539.90592242242
1492494300,17.4,15349412.128704526,155.0,-236352.27882859987
1492495200,17.45,17333683.591214586,227.5,-234968.6504317559
1492496100,17.5,17770339.0684594,300.0,-236991.18548806212
1492497000,17.55,17953945.95559431,416.25,-238454.0455011454
1492497900,17.6,16680201.463612722,532.5,-227814.75794734026
1492498800,17.650000000000002,15656984.649756841,648.75,-219581.54941769066
1492499700,17.700000000000003,15552812.555275034,765.0,-218512.77417757467
1492500600,17.75,15215952.057969725,794.5,-216879.85437769763
1492501500,17.8,15273008.44658379,824.0,-218056.50244202043
1492502400,18.25,16850878.005854532,853.5,-224732.14555628167
1492503300,18.700000000000003,16646316.105646377,883.0,-225519.71427317124
1492504200,19.150000000000002,18471708.1270239,897.0,-244255.76091594098
1492505100,19.6,18124724.24250253,911.0,-257457.5104467285
1492506000,20.075000000000003,16612332.512864485,925.0,-240849.22646549877
1492506900,20.55,16370171.523577187,939.0,-241795.80409463352
1492507800,21.025,16338943.025664598,948.25,-242311.29832978253
1492508700,21.5,13768818.938250156,957.5,-214783.43083746644
1492509600,21.95,13716174.778559666,966.75,-216094.38645842153
1492510500,22.4,13857615.985414492,976.0,-219086.88812033687
1492511400,22.85,14600728.76084658,980.75,-224299.4557097539
1492512300,23.3,14342357.839239983,985.5,-224226.36464669366
1492513200,23.5,14175840.762387881,990.25,-224257.41097846295
1492514100,23.700000000000003,14167135.125515262,995.0,-225022.28117126646
1492515000,23.900000000000002,14192918.371586163,997.25,-226022.46469278098
1492515900,24.1,14213798.157685911,999.5,-226926.35327429153
1492516800,24.275000000000002,16480310.078942588,1001.75,-236432.711657297
1492517700,24.450000000000003,16399185.409594495,1004.0,-237231.95729326474
1492518600,24.625,16408677.414469354,1003.5,-237735.54226115934
1492519500,24.8,16422922.542233452,1003.0,-238144.60615267907
1492520400,25.0,14055795.22460485,1002.5,-229044.4838619747
1492521300,25.200000000000003,14035740.247032227,1002.0,-228900.01474497834
1492522200,25.400000000000002,14052869.951496854,997.75,-229473.33089367088
1492523100,25.6,14072197.771463586,993.5,-229748.9760856611
1492524000,25.450000000000003,14584256.382208334,989.25,-235976.31659098968
1492524900,25.3,14595484.55418632,985.0,-237394.5279054947
1492525800,25.15,14600557.40321087,976.0,-237397.6083487349
1492526700,25.0,14634574.780320317,967.0,-237343.92713164748
1492527600,24.875,21711862.044770855,958.0,-311451.5341906877
1492528500,24.75,18387173.40892149,949.0,-265719.1601427116
1492529400,24.625,18169070.154753856,933.25,-265098.06620553375
1492530300,24.5,18123925.518217232,917.5,-263702.859467776
1492531200,24.35,18377194.484828502,901.75,-266609.2580953926
1492532100,24.2,18422415.340769928,886.0,-266256.45816633414
1492533000,24.049999999999997,18370180.852421,850.25,-264831.27848402265
1492533900,23.9,14492367.139933918,814.5,-241274.06975043914
1492534800,23.424999999999997,16721737.312864864,778.75,-258336.2997294141
1492535700,22.95,17147330.440327507,743.0,-259369.52394348255
1492536600,22.475,17224352.05634004,639.25,-260325.44951636807
1492537500,22.0,17229799.61559314,535.5,-259615.025668842
1492538400,21.55,20515753.249438383,431.75,-294280.58174109814
1492539300,21.1,20474922.64665479,328.0,-292536.1250129235
1492540200,20.65,20363290.16423054,246.0,-292630.0150423326
1492541100,20.2,20219215.527764704,0.0,-288286.27485758666
1492542000,19.724999999999998,20915276.49335189,0.0,-289448.91454477905
1492542900,19.25,20974246.205451895,0.0,-287064.0800141237
1492543800,18.775000000000002,21118139.753609832,0.0,-284382.72252055997
1492544700,18.3,21239442.09951911,0.0,-281334.9568298257
1492545600,18.125,20812019.682968818,0.0,-281441.8348039274
1492546500,17.950000000000003,20818608.438444264,0.0,-281973.98392743274
1492547400,17.775000000000002,20822738.307841696,0.0,-281174.79296740226
1492548300,17.6,20846437.641527835,0.0,-280091.547670536
1492549200,17.400000000000002,18812665.685219668,0.0,-270869.9141095465
1492550100,17.200000000000003,18469002.954144605,0.0,-267602.1793780622
1492551000,17.0,20651262.797262143,0.0,-285731.51508089766
1492551900,16.8,20377911.67980276,0.0,-287711.45906163956
1492552800,16.625,17326361.54584332,0.0,-283191.38295159716
1492553700,16.450000000000003,16609332.74433622,0.0,-268431.8013480296
1492554600,16.275000000000002,17165485.916075595,0.0,-266511.5744310882
1492555500,16.1,16404946.972449176,0.0,-260895.779999885
1492556400,16.05,14134325.122261502,0.0,-246096.675819359
1492557300,16.0,13730593.26286073,0.0,-241483.67775404526
1492558200,15.950000000000001,13544691.502933588,0.0,-238387.05915293985
1492559100,15.9,13395962.786436023,0.0,-236113.7827241558
1492560000,15.875,12999202.484451827,0.0,-232406.26462722677
1492560900,15.850000000000001,12803940.105677137,0.0,-229507.08418087705
1492561800,15.825000000000001,12661189.659631852,0.0,-227791.94369787988
1492562700,15.8,12588565.059684768,0.0,-226460.40644615132
1492563600,15.750000000000002,12267235.165100288,0.0,-223217.9783027923
1492564500,15.7,12186302.475935932,0.0,-221310.810318581
1492565400,15.649999999999999,12123482.827770231,0.0,-219922.25606460188
1492566300,15.6,12066947.766123444,0.0,-218751.24367520018
1492567200,15.45,12021240.048954114,0.0,-217118.47414598675
1492568100,15.3,11976526.63084649,0.0,-215620.7194648756
1492569000,15.15,11935029.785076093,0.0,-214177.37136845762
1492569900,15.0,11895607.318045858,0.0,-212774.64325369152
1492570800,14.875,12057978.248044636,0.0,-212654.24679768103
1492571700,14.75,12062198.080287091,0.0,-212013.3710956644
1492572600,14.625,12026511.013081519,0.0,-210836.81897475664
1492573500,14.5,13351987.366541386,0.0,-209686.15851608972
1492574400,14.35,13893425.96605493,0.0,-212366.24972225763
1492575300,14.2,14022259.035963727,0.0,-213651.38605360955
1492576200,14.05,14040961.8871124,0.0,-213098.48146861844
1492577100,13.9,14042571.216691494,0.0,-212288.93999404123
1492578000,13.850000000000001,16445654.810730599,0.0,-224559.0964236983
1492578900,13.8,17327263.407307275,0.0,-229972.55188689925
1492579800,13.749999999999998,17397166.67418369,0.0,-229766.25269057715
1492580700,13.7,17600588.70756371,16.0,-231729.68461167952
1492581600,13.649999999999999,19587548.086831294,24.0,-230112.27564926186
1492582500,13.6,20058905.41119672,32.0,-231764.63356804108
1492583400,13.55,20224763.403986026,37.0,-232646.54312868055
1492584300,13.5,16539022.00584894,42.0,-202763.54205584226
1492585200,13.45,15428030.304157475,47.0,-194452.27118840703
1492586100,13.4,15430996.263545703,52.0,-193440.4631032718
1492587000,13.350000000000001,15484349.525517056,73.25,-193254.46654176078
1492587900,13.3,15545436.357006425,94.5,-193347.78240403623
1492588800,13.575000000000001,20172637.82056333,115.75,-210764.50700424987
1492589700,13.850000000000001,18198987.742199037,137.0,-199178.59480539558
1492590600,14.125,19039372.12848153,205.0,-217196.90129439379
1492591500,14.4,18901807.213113252,273.0,-215819.17217805085
1492592400,14.700000000000001,16191583.919192607,341.0,-204170.5690326549
1492593300,15.0,16208957.083270967,409.0,-204088.9487732349
1492594200,15.299999999999999,16188672.670814026,362.75,-205082.27517882144
1492595100,15.6,13967489.131456953,316.5,-184118.3147454559
1492596000,15.875,13759287.610817749,270.25,-184601.11238024486
1492596900,16.15,13753741.128063655,224.0,-185910.44379019339
1492597800,16.424999999999997,14520282.42809139,318.0,-191688.95562236715
1492598700,16.7,14222621.623279676,412.0,-192807.83140820963
1492599600,16.825,14022784.563613223,506.0,-193107.57777000937
1492600500,16.95,13986903.974858062,600.0,-194559.43055041772
1492601400,17.075,14004570.887290318,579.25,-195975.36304492078
1492602300,17.2,14005218.214453708,558.5,-197156.6381924813
1492603200,17.349999999999998,14993197.437031204,537.75,-207246.8927420944
1492604100,17.5,14884965.085950525,517.0,-207817.9021743155
1492605000,17.650000000000002,14870447.188193759,502.0,-208722.42261179388
1492605900,17.8,14845744.963442773,487.0,-209586.2609071349
1492606800,17.925,13632293.788743284,472.0,-200348.38140288222
1492607700,18.05,13628462.95404449,457.0,-200843.4784134574
1492608600,18.175,13643563.716960046,434.75,-201165.88384009612
1492609500,18.3,13594859.272521604,412.5,-200427.06180530685
1492610400,18.400000000000002,13987227.355509164,390.25,-207005.5767440266
1492611300,18.5,14033423.232980853,368.0,-209410.8375622338
1492612200,18.599999999999998,14083217.098372351,461.25,-210437.61706961974
1492613100,18.7,14126695.113403885,554.5,-211538.29244419024
1492614000,18.775,17924522.47296732,647.75,-243762.08812386013
1492614900,18.85,16246754.03904854,741.0,-236515.88910854375
1492615800,18.925,15861659.912667956,670.0,-236303.1038458286
1492616700,19.0,15822902.083142912,599.0,-235809.8733798345
1492617600,19.1,16084489.394079309,528.0,-238827.84784656428
1492618500,19.2,16122855.144139422,457.0,-238887.76262673133
1492619400,19.299999999999997,16089504.216286672,462.75,-238578.1243116513
1492620300,19.4,14204236.91139426,468.5,-221332.2778405124
1492621200,19.075,16515307.450632146,474.25,-235542.64017088411
1492622100,18.75,17108722.56552858,480.0,-237078.51507178394
1492623000,18.425,17271873.005001396,402.5,-237079.80900789722
1492623900,18.1,17393369.904706437,325.0,-235525.39412698583
1492624800,17.8,20975559.140423484,247.5,-266158.2721123159
1492625700,17.5,20884921.942608554,170.0,-263567.19525070465
1492626600,17.2,20888452.811921053,127.5,-263905.16649983043
1492627500,16.9,20903486.285106834,0.0,-261897.94095449176
1492628400,16.575,21692059.305203907,0.0,-263637.26097312337
1492629300,16.25,21732596.18801577,0.0,-263040.09284707584
1492630200,15.924999999999999,21870642.367246244,0.0,-261639.07395830812
1492631100,15.6,22148612.481313344,0.0,-262634.1281347081
1492632000,15.399999999999999,21635346.323866908,0.0,-263693.140441917
1492632900,15.2,23722991.437727876,0.0,-290618.25963016995
1492633800,15.000000000000002,22634784.412286457,0.0,-280613.01305943134
1492634700,14.8,23330355.295518756,0.0,-295809.3055764776
1492635600,14.625000000000002,20283201.278599914,0.0,-276395.91550579085
1492636500,14.45,21234595.93119508,0.0,-269539.9258748625
1492637400,14.274999999999999,21122179.441420723,0.0,-266701.0669646825
1492638300,14.1,21027855.004559204,0.0,-264158.8965329232
1492639200,13.899999999999999,17905286.799929734,0.0,-244882.2313495182
1492640100,13.7,17285479.553987402,0.0,-234888.19119535643
1492641000,13.500000000000002,17978970.32870511,0.0,-234915.33157490168
1492641900,13.3,17212137.582124855,0.0,-230850.67450378803
1492642800,13.075000000000001,14890539.380484195,0.0,-216612.61385025975
1492643700,12.850000000000001,14526446.022390222,0.0,-212263.7218280456
1492644600,12.625,14376447.8548499,0.0,-209182.41203067038
1492645500,12.4,14256877.427626759,0.0,-206779.64543051695
1492646400,12.175,13857057.261182997,0.0,-202637.3280137967
1492647300,11.95,13739650.641059265,0.0,-199272.12546531708
1492648200,11.725,13689976.411632933,0.0,-197026.96896454477
1492649100,11.5,13647620.935374472,0.0,-194944.70303808126
1492650000,11.275,13318323.387371782,0.0,-191174.73441562554
1492650900,11.05,13268854.935511112,0.0,-188600.7321077914
1492651800,10.825,13260922.356818972,0.0,-186526.15878787343
1492652700,10.6,13247914.44309664,0.0,-184686.66617193716
1492653600,10.325,13258532.513516989,0.0,-182572.20512483147
1492654500,10.05,13273716.412027307,0.0,-180536.30915903152
1492655400,9.775,13300158.952762615,0.0,-179504.0543142232
1492656300,9.5,13281531.69869385,0.0,-178527.39548046162
1492657200,9.2,13500538.566360772,0.0,-178614.3510762206
1492658100,8.9,13517872.593176149,0.0,-178143.49237661983
1492659000,8.600000000000001,13497643.548995603,0.0,-177118.92346348995
1492659900,8.3,13477892.549505232,0.0,-176084.66229215116
1492660800,8.025,14110153.988209527,0.0,-178952.3249223949
1492661700,7.75,14234308.876093008,0.0,-180465.46456470343
1492662600,7.4750000000000005,14252904.511806617,0.0,-180050.6258652732
1492663500,7.2,14262016.546278847,0.0,-179336.51352629406
1492664400,7.525,16580005.084437825,0.0,-189795.0850412181
1492665300,7.85,17251839.8446167,0.0,-193163.28419193733
1492666200,8.175,17355518.48727654,0.0,-194184.7259097815
1492667100,8.5,17483089.80145496,179.0,-197503.5161373019
1492668000,8.825,19497499.0691492,266.5,-194338.3792009483
1492668900,9.15,20219117.481581617,354.0,-197556.81875547947
1492669800,9.475000000000001,20638315.807840757,438.0,-201801.0540375422
1492670700,9.8,17342804.808913633,522.0,-179858.94454219294
1492671600,10.125,16094312.81868871,606.0,-174261.12110938627
1492672500,10.45,16096719.29810733,690.0,-175840.8653727564
1492673400,10.774999999999999,16250731.200784424,720.75,-178616.10023362344
1492674300,11.1,16273919.660558933,751.5,-181547.3624900501
1492675200,11.524999999999999,20574490.110730395,782.25,-193775.86970551754
1492676100,11.95,19524486.40344477,813.0,-187311.172043218
1492677000,12.375000000000002,19432094.696325056,822.5,-202117.47012536647
1492677900,12.8,19367617.16087539,832.0,-202616.78494879973
1492678800,13.200000000000001,17842281.263293434,841.5,-192885.1395972411
1492679700,13.600000000000001,17785561.122001447,851.0,-192977.49032263656
1492680600,14.0,17774919.011420503,856.0,-194827.63097569466
1492681500,14.4,14165359.022909045,861.0,-178737.42825347307
1492682400,14.825000000000001,14051525.77066977,866.0,-182210.2086471802
1492683300,15.25,14149434.932222584,871.0,-185873.43964920242
1492684200,15.675,14760136.800113393,873.25,-191819.37373867756
1492685100,16.1,14510275.479183085,875.5,-193206.10947047756
1492686000,16.425,14250917.557593357,877.75,-194715.79583257943
1492686900,16.75,14219271.067552058,880.0,-196933.99684989054
1492687800,17.075,14181692.363037663,867.75,-198951.8756990056
1492688700,17.4,14135990.81234202,855.5,-200763.77529713916
1492689600,17.724999999999998,15051566.634761645,843.25,-209880.43479968942
1492690500,18.049999999999997,14913118.98343139,831.0,-211922.09810406982
1492691400,18.375,14871046.078897113,826.25,-213844.3086093121
1492692300,18.7,14838318.02224768,821.5,-215438.4330000473
1492693200,19.025,13619090.445752526,816.75,-206826.43537202425
1492694100,19.35,13539568.242165219,812.0,-207831.64961598522
1492695000,19.675,13540926.426145172,792.75,-209003.53375038115
1492695900,20.0,13541437.551145833,773.5,-210499.10362052143
1492696800,20.1,13984015.50865851,754.25,-218494.42316958559
1492697700,20.2,14063014.09157741,735.0,-221733.37831281286
1492698600,20.299999999999997,14105169.768656634,745.25,-223062.51582953555
1492699500,20.4,14132082.881116364,755.5,-223704.37066954927
1492700400,20.474999999999998,17702807.297950026,765.75,-261389.3726329473
1492701300,20.549999999999997,16178854.028528253,776.0,-248850.79589491017
1492702200,20.625,15889914.150449535,743.75,-248434.14297394053
1492703100,20.7,15840191.095602429,711.5,-247380.73180185127
1492704000,20.799999999999997,16096729.36902329,679.25,-250340.1913119728
1492704900,20.9,16130244.286186125,647.0,-250462.43614352043
1492705800,21.0,16080784.66423541,601.5,-249796.00441220426
1492706700,21.1,14097047.12709506,556.0,-230246.40655926208
1492707600,20.775000000000002,16284127.176515793,510.5,-244047.40834410183
1492708500,20.450000000000003,16824361.78921674,465.0,-246522.7683231436
1492709400,20.125,17011736.47013159,377.25,-245729.64759816823
1492710300,19.8,17159188.848159537,289.5,-244324.49177406714
1492711200,19.475,20638291.997193657,201.75,-275568.58525238547
1492712100,19.15,20737776.08079367,114.0,-276520.7191575784
1492713000,18.825,20571293.819974847,85.5,-274957.4191519647
1492713900,18.5,20586084.63742508,0.0,-271990.6901664571
1492714800,18.175,21317440.686528888,0.0,-275526.65847442625
1492715700,17.85,21371721.688934505,0.0,-273920.674325221
1492716600,17.525,21507317.12236008,0.0,-272440.1704000321
1492717500,17.2,21622937.82398706,0.0,-270767.23388014064
1492718400,16.775,21165033.581480216,0.0,-269280.9623840125
1492719300,16.35,21264036.756894562,0.0,-268212.2301034369
1492720200,15.925,21352512.78474348,0.0,-266045.45452979225
1492721100,15.5,21567607.609001413,0.0,-265611.05243589147
1492722000,15.1,19000048.910156116,0.0,-253326.17188892083
1492722900,14.7,20521610.059326906,0.0,-268138.33668352093
1492723800,14.3,20850948.038271725,0.0,-258357.77988247215
1492724700,13.9,21454419.25835036,0.0,-270287.38727091363
1492725600,13.475000000000001,18164597.008254472,0.0,-245981.47976344486
1492726500,13.05,17511392.126106218,0.0,-233883.2812965205
1492727400,12.624999999999998,18277339.032470424,0.0,-232250.26511572415
1492728300,12.2,17500424.17792701,0.0,-226735.86904673142
1492729200,12.075,15086269.35440155,0.0,-212807.12204746742
1492730100,11.95,14705849.78766217,0.0,-208918.96549548057
1492731000,11.825,14544983.966381894,0.0,-206099.37963394265
1492731900,11.7,14421280.642355986,0.0,-204188.51553946172
1492732800,11.549999999999999,14019701.610430097,0.0,-200387.543576081
1492733700,11.399999999999999,13862339.80667931,0.0,-197468.80428676732
1492734600,11.25,13778526.97647332,0.0,-195584.31068704237
1492735500,11.1,13698731.383347979,0.0,-193972.58987358728
1492736400,10.975,13356008.873289658,0.0,-190802.41983254816
1492737300,10.85,13299902.281205835,0.0,-188816.3196136663
1492738200,10.725,13256964.084314201,0.0,-187398.71891589527
1492739100,10.6,13215083.621585662,0.0,-186140.92580591183
1492740000,10.6,13171503.679821797,0.0,-185453.6554123478
1492740900,10.6,13151778.22608224,0.0,-184716.21731307058
1492741800,10.6,13130776.242521085,0.0,-183983.0867233329
1492742700,10.6,13110484.14167452,0.0,-183302.1007646957
1492743600,10.6,13736021.337993065,0.0,-185577.33606346606
1492744500,10.6,13751232.339394711,0.0,-185878.54430327218
1492745400,10.6,13738589.981594808,0.0,-185237.30170571565
1492746300,10.6,13726063.263614686,0.0,-184622.3687220343
1492747200,10.6,14390636.616542315,0.0,-187973.12187132775
1492748100,10.6,14515086.162251486,0.0,-189903.82718504657
1492749000,10.6,14540728.556259386,0.0,-189931.06944735206
1492749900,10.6,14556781.386009226,0.0,-189659.13897374892
1492750800,10.7,16883472.4718994,0.0,-200722.49095930284
1492751700,10.8,17554699.12693556,0.0,-204349.14100981312
1492752600,10.9,17650885.003579,0.0,-205671.9162217694
1492753500,11.0,17803381.295205005,39.5,-208373.7735136395
1492754400,11.075,20103308.723640673,57.75,-208872.81091297377
1492755300,11.15,20778562.1742263,76.0,-211027.84876900588
1492756200,11.225000000000001,20928248.31154011,112.25,-212092.2288222742
1492757100,11.3,17673704.545387283,148.5,-190912.25654108176
1492758000,11.400000000000002,16385825.96991809,184.75,-183303.9708961966
1492758900,11.5,16119157.380006546,221.0,-182424.5741071526
1492759800,11.599999999999998,15632918.767809236,272.75,-180618.50517157148
1492760700,11.7,15776375.444764834,324.5,-181854.3715001045
1492761600,12.399999999999999,20539126.26620596,376.25,-196681.66269154835
1492762500,13.1,18085617.663109977,428.0,-188233.226295921
1492763400,13.8,18736528.900935344,474.5,-207224.91867718342
1492764300,14.5,18581841.9733492,521.0,-208821.83785982567
1492765200,15.175,15804311.27277349,567.5,-200272.22126685112
1492766100,15.85,15835730.293648813,614.0,-202806.30088872887
1492767000,16.525,15851756.830277663,642.75,-207204.89492568118
1492767900,17.2,13795848.138096381,671.5,-191073.43072945724
1492768800,17.9,13654243.652984863,700.25,-196197.9777171397
1492769700,18.6,13697273.477331439,729.0,-201505.0082295474
1492770600,19.3,14383734.562928641,672.25,-208725.41280912177
1492771500,20.0,13986360.910996858,615.5,-210308.86718026386
1492772400,20.375,13729263.720441375,558.75,-211095.45562455355
1492773300,20.75,13660089.556771526,502.0,-212399.94018319706
1492774200,21.125,13639353.492153367,448.0,-212102.22324494657
1492775100,21.5,13639559.443850253,394.0,-211587.64052118192
1492776000,21.85,14544364.38733923,340.0,-219775.13109289185
1492776900,22.2,14449104.012618862,286.0,-218866.49517955582
1492777800,22.549999999999997,15825339.45557878,278.5,-219629.77679018507
1492778700,22.9,15855601.392036973,271.0,-220435.8078062734
1492779600,23.275,13458941.656008752,263.5,-212081.42576305842
1492780500,23.65,13533729.331789423,256.0,-213093.57458134554
1492781400,24.025,13567007.534313489,224.75,-213576.9994627837
1492782300,24.4,13557563.353946723,193.5,-212710.43692683073
1492783200,24.275,13933452.502595594,162.25,-223734.7206573714
1492784100,24.15,13990192.659331959,131.0,-225562.40740995982
1492785000,24.025,14016191.28381992,191.0,-225752.56846740237
1492785900,23.9,14041047.242512675,251.0,-225830.0386917671
1492786800,23.749999999999996,19643012.265634935,311.0,-277225.0187402323
1492787700,23.6,17468437.22485064,371.0,-252006.6089410014
1492788600,23.450000000000003,17285673.736935537,280.0,-251118.63520899322
1492789500,23.3,17127401.239791706,189.0,-249749.36613135203
1492790400,23.175,17264563.36959147,98.0,-251789.6746487906
1492791300,23.05,17280268.41173833,7.0,-251237.90542356673
1492792200,22.925,17263888.643711857,105.5,-250749.5895380185
1492793100,22.8,14087537.013998618,204.0,-230873.75338260303
1492794000,22.425,16280497.179971123,302.5,-247716.73267086004
1492794900,22.05,16742926.315409103,401.0,-251149.6564760506
1492795800,21.675,16890074.48713532,319.5,-251071.4614026791
1492796700,21.3,16934206.524218913,238.0,-251270.08687288786
1492797600,20.925,19978963.05872226,156.5,-282990.926411704
1492798500,20.55,20029251.046862155,75.0,-280703.76027141465
1492799400,20.175,20000156.04152789,56.25,-282303.215753145
1492800300,19.8,19996761.043001153,0.0,-279595.1470023954
1492801200,19.425,20760146.558885086,0.0,-281294.941157649
1492802100,19.05,20793370.393182676,0.0,-280101.97949800466
1492803000,18.675,20931644.897731956,0.0,-278465.1540048232
1492803900,18.3,21045167.37296073,0.0,-276628.21361293015
1492804800,17.875,20680875.47072498,0.0,-275407.43024759373
1492805700,17.450000000000003,20761707.14603285,0.0,-274401.9502147018
1492806600,17.025000000000002,20837983.813169673,0.0,-272187.6617939645
1492807500,16.6,20939315.459178373,0.0,-269744.89107067045
1492808400,16.200000000000003,18789680.31478244,0.0,-259649.23122337446
1492809300,15.8,18546295.132453233,0.0,-254811.61604400777
1492810200,15.4,20329281.58245859,0.0,-268967.3562916571
1492811100,15.0,19502389.70451295,0.0,-267277.5363510623
1492812000,14.575,17103472.871585958,0.0,-261864.42640540857
1492812900,14.15,17722543.187928703,0.0,-246263.12860445946
1492813800,13.725000000000001,18315463.894591432,0.0,-243190.13560166708
1492814700,13.3,17559563.769666154,0.0,-237164.23523398224
1492815600,13.025000000000002,15205610.008673009,0.0,-222102.42099980108
1492816500,12.75,14820407.008704307,0.0,-216921.94065737783
1492817400,12.474999999999998,14657926.585484218,0.0,-213192.13876457853
1492818300,12.2,14532024.489954326,0.0,-210195.2588589411
1492819200,11.924999999999999,14431897.412634155,0.0,-207385.10596029458
1492820100,11.649999999999999,14290729.41306435,0.0,-204325.62207529636
1492821000,11.375,14222014.517537637,0.0,-201826.8205770755
1492821900,11.1,14148065.871379063,0.0,-199449.89770602557
1492822800,10.825,13500642.19321084,0.0,-193511.37900383893
1492823700,10.55,13414674.920874573,0.0,-189780.76289161574
1492824600,10.275,13388182.323616963,0.0,-187223.41690734716
1492825500,10.0,13407337.063389743,0.0,-184897.20471076516
1492826400,9.775,13388844.029134996,0.0,-183853.97191882125
1492827300,9.55,13369724.259629853,0.0,-182726.12548601237
1492828200,9.325,13350392.947096873,0.0,-181597.38861012863
1492829100,9.1,13331114.61748457,0.0,-180530.30158746397
1492830000,8.85,13551037.661098905,0.0,-180518.92316265602
1492830900,8.6,13568166.239738394,0.0,-180058.58384803293
1492831800,8.35,13548205.507184876,0.0,-178987.7599105601
1492832700,8.1,13528937.353004977,0.0,-177975.0555779443
1492833600,7.874999999999999,13562284.709449872,0.0,-177186.57454378504
1492834500,7.65,13623386.70541747,0.0,-176832.8004658226
1492835400,7.425000000000001,13617799.076048888,0.0,-175991.37534385818
1492836300,7.2,13608826.678244304,0.0,-175053.1726676778
1492837200,7.625,15543263.156394059,0.0,-180917.7337990227
1492838100,8.05,16056304.538115313,0.0,-182970.24298411695
1492839000,8.475000000000001,16163546.797119852,0.0,-183769.13034943026
1492839900,8.9,16272760.726075105,221.5,-187276.0326404553
1492840800,9.3,17447177.547952205,325.75,-185478.36059793283
1492841700,9.7,17891088.401641764,430.0,-188371.21068443585
1492842600,10.1,18017633.507600103,507.25,-190377.01568701924
1492843500,10.5,14678452.717351355,584.5,-173060.56453091782
1492844400,10.925,15981414.242902583,661.75,-184189.9419005608
1492845300,11.35,16348865.600459747,739.0,-191228.22544212162
1492846200,11.774999999999999,16578888.032663094,769.5,-192240.9651904728
1492847100,12.2,16640683.819683708,800.0,-196546.36383346585
1492848000,12.849999999999998,20816455.355269127,830.5,-217837.71838986615
1492848900,13.5,19810124.447118316,861.0,-206061.8154401741
1492849800,14.150000000000002,19711890.667036667,878.5,-227045.0576294404
1492850700,14.8,18126646.821190413,896.0,-226662.66982664666
1492851600,15.450000000000001,16631811.11538849,913.5,-215238.90232724542
1492852500,16.1,16536719.063305406,931.0,-216741.5690491048
1492853400,16.75,16598633.451729821,939.75,-220802.8719225464
1492854300,17.4,14247370.682188516,948.5,-202488.52276568685
1492855200,18.049999999999997,13836547.292456094,957.25,-205432.36134212554
1492856100,18.7,13844689.546273116,966.0,-209912.90966344546
1492857000,19.35,14538556.03626996,971.75,-217426.47311047415
1492857900,20.0,14166049.167584436,977.5,-219961.38884628034
1492858800,20.175,13948959.411013668,983.25,-220346.8652386724
1492859700,20.35,13941921.734500913,989.0,-221690.4322539829
1492860600,20.525,13935533.67900099,989.75,-223335.48417051625
1492861500,20.7,13925540.568464365,990.5,-224711.46070504657
1492862400,20.9,14844419.03515102,991.25,-235205.43584511612
