timestamp,oat[C],elec_hvac[J],solar[W/m2],zone_load_rate[W]
1488474000,3.5,192122312.8,275.5,-192691.4322
1488474900,3,189059103,185,-154859.0931
1488475800,2.5,186842343.8,138.75,-127816.9166
1488476700,2,184426225.8,0,-96382.08385
1488477600,1.75,181596283.6,0,-78738.4066
1488478500,1.5,181393992.4,0,-73753.57646
1488479400,1.25,181243369,0,-70069.64117
1488480300,1,181109883.4,0,-67617.41302
1488481200,0.5,180986910.5,0,-63823.89398
1488482100,0,180866731.1,0,-60108.83358
1488483000,-0.5,180758981.8,0,-56654.77984
1488483900,-1,180659868.4,0,-51971.44064
1488484800,-1,180530448.6,0,-47787.9702
1488485700,-1,180430665.4,0,-45016.10074
1488486600,-1,180345212.2,0,-42329.9504
1488487500,-1,180266506.3,0,-39775.95636
1488488400,-1,180194953.6,0,-36004.32749
1488489300,-1,180122231.7,0,-32157.80546
1488490200,-1,180060014.2,0,-28547.42953
1488491100,-1,180000425.5,0,-25109.40093
1488492000,-1,152606479.9,0,0
1488492900,-1,152550370.8,0,0
1488493800,-1,152510736.7,0,0
1488494700,-1,152482554,0,0
1488495600,-1.1,152453023.1,0,0
1488496500,-1.2,152423125.8,0,0
1488497400,-1.3,152394891,0,0
1488498300,-1.4,152365209.1,0,0
1488499200,-1.55,152168394,0,0
1488500100,-1.7,152136072.4,0,0
1488501000,-1.85,152104440.2,0,0
1488501900,-2,152071883.3,0,0
1488502800,-2,152038135.9,0,0
1488503700,-2,152005473,0,0
1488504600,-2,151973388.9,0,0
1488505500,-2,151942121,0,0
1488506400,-2.5,151910405.5,0,0
1488507300,-3,151878563.4,0,0
1488508200,-3.5,151844933.1,0,0
1488509100,-4,151809915.8,0,0
1488510000,-4,151777853.6,0,0
1488510900,-4,151745001.7,0,0
1488511800,-4,151712218.7,0,0
1488512700,-4,151679892.6,0,0
1488513600,-3.5,153269536,0,25228.69091
1488514500,-3,153235732.9,0,3667.930775
1488515400,-2.5,151584884,0,0
1488516300,-2,151561100.8,0,0
1488517200,-2.75,178795234.2,0,261532.4761
1488518100,-3.5,178688409.8,0,93411.76686
1488519000,-4.25,151477307.5,0,0
1488519900,-5,167743747.9,0,266276.799
1488520800,-5,180412881.4,0,182498.6553
1488521700,-5,178721935.7,0,163137.8356
1488522600,-5,178959066,140.25,160790.0412
1488523500,-5,178967085.9,280.5,118429.9493
1488524400,-3.75,179037100.2,420.75,77149.99292
1488525300,-2.5,179323801.7,561,50397.46555
1488526200,-1.25,179421105.8,625.75,28943.09198
1488527100,0,180190534.6,690.5,9064.992033
1488528000,1,186031119.6,755.25,-75551.59405
1488528900,2,197878207.3,820,-114884.0402
1488529800,3,195110255.6,837.25,-143529.1169
1488530700,4,199481287.4,854.5,-172643.3945
1488531600,5,203317213,871.75,-196734.899
1488532500,6,207312583.7,889,-229716.8595
1488533400,7,209195692.9,907.75,-264839.8612
1488534300,8,201282658.8,926.5,-294549.0411
1488535200,8.25,208482816.9,945.25,-320069.7606
1488536100,8.5,219390655.5,964,-343785.9421
1488537000,8.75,219985275.9,967,-355032.7895
1488537900,9,219375497.6,970,-363926.6862
1488538800,9.25,222345798.7,973,-375089.1509
1488539700,9.5,220795106,976,-380412.4303
1488540600,9.75,220847314.8,971.75,-381888.4778
1488541500,10,220522768.2,967.5,-383056.8952
1488542400,10.5,205438698.9,963.25,-383415.9874
1488543300,11,207087807.6,959,-386416.6958
1488544200,11.5,206234258.3,937,-393893.3949
1488545100,12,206563040.4,915,-401613.4058
1488546000,12,223675003.9,893,-419652.1436
1488546900,12,224203494.9,871,-437845.301
1488547800,12,228135669.3,813.25,-445670.1664
1488548700,12,230720083.8,755.5,-452594.5139
1488549600,12,230050952.3,697.75,-457621.3056
1488550500,12,234274049,640,-462758.263
1488551400,12,234245931.1,548.5,-457324.6692
1488552300,12,234632320.7,457,-441213.5021
1488553200,11.75,237551554.6,365.5,-403772.9689
1488554100,11.5,231989185.7,274,-371983.7215
1488555000,11.25,234827465.9,356.5,-365763.9459
1488555900,11,237908911.3,439,-371803.876
1488556800,11,239124506,521.5,-374582.0631
1488557700,11,241762955.4,604,-378060.9275
1488558600,11,236716652.4,528.5,-353882.3108
1488559500,11,232080291.1,453,-325781.6442
1488560400,10.75,197167401.1,377.5,-255172.7893
1488561300,10.5,194461541.1,302,-219526.2814
1488562200,10.25,191712212,226.5,-189044.0236
1488563100,10,188083343.9,0,-146796.885
1488564000,8.5,183018807.3,0,-113471.0299
1488564900,7,181960962.6,0,-101564.6653
1488565800,5.5,181702308.5,0,-92910.76772
1488566700,4,181543296.9,0,-89753.20978
1488567600,4.25,181419931.5,0,-88128.23742
1488568500,4.5,181311041.3,0,-86844.31523
1488569400,4.75,181220006.3,0,-85712.27068
1488570300,5,181138036.3,0,-84650.83533
1488571200,4.5,181008769.3,0,-83092.93897
1488572100,4,180911818.3,0,-77812.22549
1488573000,3.5,180828596.4,0,-74252.71108
1488573900,3,180748301.6,0,-70299.16137
1488574800,2.25,180665700.8,0,-67080.87131
1488575700,1.5,180573810.3,0,-64030.5071
1488576600,0.75,180492414.4,0,-61198.37697
1488577500,0,180413449.8,0,-58280.69305
1488578400,0,152919585.8,0,0
1488579300,0,152860017.1,0,0
1488580200,0,152821991.1,0,0
1488581100,0,152797255,0,0
1488582000,0,152769085.2,0,0
1488582900,0,152737959.1,0,0
1488583800,0,152707518.9,0,0
1488584700,0,152675484.5,0,0
1488585600,-0.25,152367312.4,0,0
1488586500,-0.5,152333573.3,0,0
1488587400,-0.75,152296547.1,0,0
1488588300,-1,152260904.6,0,0
1488589200,-1,152227447,0,0
1488590100,-1,152196695.1,0,0
1488591000,-1,152167751.5,0,0
1488591900,-1,152139292.9,0,0
1488592800,-1.25,152112993.4,0,0
1488593700,-1.5,152087746.6,0,0
1488594600,-1.75,152062446.5,0,0
1488595500,-2,152036971.8,0,0
1488596400,-2,152011457.5,0,0
1488597300,-2,151986813.5,0,0
1488598200,-2,151962856.9,0,0
1488599100,-2,151939733.8,0,0
1488600000,-2.5,151914655.5,0,0
1488600900,-3,151887592.4,0,0
1488601800,-3.5,151858832.7,0,0
1488602700,-4,151828263.6,0,0
1488603600,-4,164332105,0,175343.8253
1488604500,-4,164301527.8,0,58624.36343
1488605400,-4,166367711.9,0,1211.61322
1488606300,-4,167948955.7,0,219581.3514
1488607200,-4,180620729.9,0,134891.5184
1488608100,-4,179058555.2,0,110395.4038
1488609000,-4,179392632,0,129947.3955
1488609900,-4,179320883.5,0,112947.7857
1488610800,-3.5,179273748.6,0,104385.5304
1488611700,-3,179258630.5,0,96588.29707
1488612600,-2.5,179243731.4,0,90080.81308
1488613500,-2,179229945.1,0,83589.62133
1488614400,-1.5,179721772.5,0,62632.94678
1488615300,-1,179802990.1,0,54379.81673
1488616200,-0.5,179851439.3,84.25,27387.25693
1488617100,0,179916676.9,168.5,4249.869619
1488618000,0.25,179987691.5,252.75,-23990.56639
1488618900,0.5,180133124.8,337,-42279.41836
1488619800,0.75,180264090.7,343.75,-53445.64129
1488620700,1,180442406,350.5,-70415.27817
1488621600,1.5,180589740.4,357.25,-79891.24941
1488622500,2,180739902.3,364,-92156.71726
1488623400,2.5,180863830,357.25,-102249.5415
1488624300,3,180974546,350.5,-110908.1989
1488625200,3.15,181425649.3,343.75,-119906.9759
1488626100,3.3,181929548.9,337,-127749.8016
1488627000,3.45,181930914.3,269.25,-128611.6185
1488627900,3.6,181563698.2,201.5,-120985.9179
1488628800,3.7,180256955.4,133.75,-104248.8204
1488629700,3.8,180166322.5,66,-94485.96878
1488630600,3.9,180132833.5,58.5,-90623.89279
1488631500,4,180106301.2,51,-88204.18564
1488632400,4.25,180079333.9,43.5,-86449.88832
1488633300,4.5,180058029.5,36,-83537.15645
1488634200,4.75,180013903.1,27,-77373.53417
1488635100,5,179978178.7,18,-73677.81602
1488636000,5,179927854.3,9,-67891.19303
1488636900,5,179856246,0,-62847.75917
1488637800,5,179799755.3,8.75,-61114.63369
1488638700,5,179754107.8,17.5,-60032.96259
1488639600,4.75,179733650.4,26.25,-60622.2429
1488640500,4.5,179737225.1,35,-60434.81626
1488641400,4.25,179721842,26.25,-56595.90682
1488642300,4,179698569.1,17.5,-51576.8632
1488643200,3.5,179665873.9,8.75,-46265.91711
1488644100,3,179619090.8,0,-39497.73561
1488645000,2.5,179574087.3,13,-31474.51186
1488645900,2,179534869.1,26,-22536.74894
1488646800,1.5,179344502.7,39,-64526.38819
1488647700,1,179303977,52,-61436.34425
1488648600,0.5,179269965.5,39,-59581.59152
1488649500,0,179224411.8,0,-57658.43431
1488650400,0,151990697.2,0,0
1488651300,0,151924210.9,0,0
1488652200,0,151866466,0,0
1488653100,0,151823765,0,0
1488654000,-0.25,151698524.7,0,0
1488654900,-0.5,151669952.2,0,0
1488655800,-0.75,151637291.6,0,0
1488656700,-1,151600842.8,0,0
1488657600,-1.025,151561148.5,0,0
1488658500,-1.05,151520738.3,0,0
1488659400,-1.075,151481665.8,0,0
1488660300,-1.1,151444417.3,0,0
1488661200,-1.075,151408273.9,0,0
1488662100,-1.05,151373200.4,0,0
1488663000,-1.025,151339568.8,0,0
1488663900,-1,151307299.4,0,0
1488664800,-1.5,151289349.5,0,0
1488665700,-2,151281241,0,0
1488666600,-2.5,151272645,0,0
1488667500,-3,151262688.5,0,0
1488668400,-3.25,151247069.7,0,0
1488669300,-3.5,151227939.2,0,0
1488670200,-3.75,151210446.7,0,0
1488671100,-4,151196447.5,0,0
1488672000,-3.75,151178087.1,0,0
1488672900,-3.5,151154470.1,0,0
1488673800,-3.25,151124938.8,0,0
1488674700,-3,151086936.7,0,0
1488675600,-3,151042322.3,0,0
1488676500,-3,150993421,0,0
1488677400,-3,150943428.7,0,0
1488678300,-3,150894034.5,0,0
1488679200,-3,150848061.9,0,0
1488680100,-3,150805938.8,0,0
1488681000,-3,150767676,0,0
1488681900,-3,150734056.4,0,0
1488682800,-3,150708738.2,0,0
1488683700,-3,150689752.6,0,0
1488684600,-3,150674010.9,0,0
1488685500,-3,150660940.9,0,0
1488686400,-3,150647444.3,0,0
1488687300,-3,150633436.1,0,0
1488688200,-3,150618959.7,0,0
1488689100,-3,150603414.6,0,0
1488690000,-3.25,150585859.4,0,0
1488690900,-3.5,150565640.4,0,0
1488691800,-3.75,152165117.3,0,52628.79266
1488692700,-4,152138016,0,31381.42544
1488693600,-4.5,150578805.1,0,0
1488694500,-5,152172516.8,0,72684.53294
1488695400,-5.5,152148809.8,18.5,26241.14262
1488696300,-6,150509326.2,29,0
1488697200,-5,152121835.1,39.5,62269.03959
1488698100,-4,152116562.6,50,22871.49007
1488699000,-3,150492331.1,58,0
1488699900,-2,152115953.1,66,54367.04514
1488700800,-1.5,152122194.2,74,11893.49141
1488701700,-1,150513955.6,82,0
1488702600,-0.5,150536323.1,171.75,0
1488703500,0,152191294.3,261.5,17163.20287
1488704400,0.25,152227830.5,351.25,-5178.071231
1488705300,0.5,150644271.1,441,0
1488706200,0.75,150687103.4,535.25,0
1488707100,1,150730387.3,629.5,0
1488708000,1.5,150774414.2,723.75,0
1488708900,2,150820231.3,818,0
1488709800,2.5,150869178.9,860.5,0
1488710700,3,150936367.9,903,0
1488711600,3.5,152551968.5,945.5,-45993.58262
1488712500,4,152616410,988,-35835.711
1488713400,4.5,151124072.2,988.25,0
1488714300,5,167663566.6,988.5,-90232.85131
1488715200,5,167419141.5,988.75,-56800.42527
1488716100,5,151271083.2,989,0
1488717000,5,169514725.3,983.5,-105976.2965
1488717900,5,167552210.3,978,-63016.13491
1488718800,5.5,151444567.2,972.5,0
1488719700,6,170698916.9,967,-111377.5064
1488720600,6.5,170053820,923.75,-121096.0677
1488721500,7,153473302.4,880.5,-49445.63037
1488722400,6.75,171638829.4,837.25,-107577.2524
1488723300,6.5,170452257.5,794,-131642.2962
1488724200,6.25,154062192.2,709.5,-51217.47221
1488725100,6,170346041.7,625,-83204.68463
1488726000,5.75,168967780.9,540.5,-43733.73028
1488726900,5.5,152907389.1,456,0
1488727800,5.25,169288723.4,487.75,-44889.11844
1488728700,5,169302443.6,519.5,-42853.1485
1488729600,5,153197085,551.25,0
1488730500,5,169878357.1,583,-46052.9066
1488731400,5,169587646.2,486.5,-41373.65029
1488732300,5,153411763.6,390,0
1488733200,4.5,169678031.1,293.5,-38281.0052
1488734100,4,169610996.6,197,-33799.88506
1488735000,3.5,153393663.4,147.75,0
1488735900,3,154861325.2,0,-24931.92922
1488736800,2.75,154650714.2,0,-25027.86879
1488737700,2.5,152967722.2,0,0
1488738600,2.25,152839040.5,0,0
1488739500,2,152715881.9,0,0
1488740400,1.75,152600681.6,0,0
1488741300,1.5,152493248.8,0,0
1488742200,1.25,152393679.3,0,0
1488743100,1,152300017.1,0,0
1488744000,1,152210622.9,0,0
1488744900,1,152125817,0,0
1488745800,1,152045450.6,0,0
1488746700,1,151969810.8,0,0
1488747600,0.75,151903526.2,0,0
1488748500,0.5,151843913.4,0,0
1488749400,0.25,151787846.1,0,0
1488750300,0,151734976.2,0,0
1488751200,-0.25,151679948.2,0,0
1488752100,-0.5,151624888.8,0,0
1488753000,-0.75,151573154.6,0,0
1488753900,-1,151525358.7,0,0
1488754800,-1.225,151481742.7,0,0
1488755700,-1.45,151440622.8,0,0
1488756600,-1.675,151401068.5,0,0
1488757500,-1.9,151362554.5,0,0
1488758400,-2.175,151435849.6,0,0
1488759300,-2.45,151401702.7,0,0
1488760200,-2.725,151370688.3,0,0
1488761100,-3,151341768.7,0,0
1488762000,-3.5,151316762.8,0,0
1488762900,-4,151293036,0,0
1488763800,-4.5,152890405.1,0,26950.18546
1488764700,-5,152862522.6,0,11205.49326
1488765600,-5.275,151209221.5,0,0
1488766500,-5.55,152799387.9,0,47283.67652
1488767400,-5.825,152765905,0,17272.72763
1488768300,-6.1,151109037.7,0,0
1488769200,-6.325,152696465.5,0,64821.41071
1488770100,-6.55,152660552.1,0,22284.97467
1488771000,-6.775,151001555.6,0,0
1488771900,-7,152587887.3,0,82564.71288
1488772800,-6.75,161910826.1,0,232493.6372
1488773700,-6.5,160250705.9,0,0
1488774600,-6.25,152478655.1,0,250411.1882
1488775500,-6,152448103.2,0,137150.885
1488776400,-6,177208601.7,0,2976.182611
1488777300,-6,178394343.5,0,398221.8995
1488778200,-6,152505020.7,0,283135.2488
1488779100,-6,174871072.8,0,15390.34877
1488780000,-5.75,181111634.6,0,413463.5899
1488780900,-5.5,178259238.9,0,296006.9493
1488781800,-5.25,178857424.6,186.75,306585.0852
1488782700,-5,178654437.4,286.5,251052.1243
1488783600,-4.75,178750383.9,386.25,204186.8761
1488784500,-4.5,178988221.4,486,150571.8449
1488785400,-4.25,179091664.6,512.25,123913.8134
1488786300,-4,179231051.6,538.5,99887.88266
1488787200,-3.75,184168273.2,564.75,28509.01956
1488788100,-3.5,184728251.6,591,4122.895369
1488789000,-3.25,185154225.5,522.75,-19543.37868
1488789900,-3,186223936.1,454.5,-32512.25196
1488790800,-2.5,185820096.1,386.25,-44307.4146
1488791700,-2,186531534.9,318,-56104.17402
1488792600,-1.5,187272535.6,358.25,-71336.62816
1488793500,-1,188045900.5,398.5,-88506.79826
1488794400,-0.75,189078980.3,438.75,-109299.0359
1488795300,-0.5,191140162.4,479,-128016.8327
1488796200,-0.25,192981483.8,564,-146512.3361
1488797100,0,195649528.8,649,-190062.2362
1488798000,0,199478562.7,734,-216454.2575
1488798900,0,201415647,819,-250170.9784
1488799800,0,203040806.3,849.5,-268191.6212
1488800700,0,203393347.3,880,-282212.7512
1488801600,1,194978106,910.5,-285049.3288
1488802500,2,195855609.7,941,-294805.5523
1488803400,3,196337572.5,949,-306443.5547
1488804300,4,196952250.1,957,-316032.6097
1488805200,4.5,207525909.8,965,-337383.0787
1488806100,5,208720368,973,-347914.2221
1488807000,5.5,211540882.3,965.25,-352859.9791
1488807900,6,214457060.4,957.5,-369757.0978
1488808800,5.75,216196910,949.75,-375548.5755
1488809700,5.5,218877103,942,-385840.2957
1488810600,5.25,221870985.9,873,-390136.3591
1488811500,5,224442898.8,804,-390785.738
1488812400,4.75,228273176.8,735,-385107.3496
1488813300,4.5,229207359.3,666,-371035.5028
1488814200,4.25,223444259.2,538.75,-336909.8503
1488815100,4,218347678.9,411.5,-298078.1153
1488816000,3.5,211960466.3,284.25,-252127.5626
1488816900,3,206586278.8,157,-206001.2439
1488817800,2.5,204829782.7,160.75,-186155.4888
1488818700,2,203148886.1,164.5,-168534.4248
1488819600,1.5,184818136.8,168.25,-114610.0481
1488820500,1,183742908.9,172,-96618.78231
1488821400,0.5,182962879.9,129,-84989.72456
1488822300,0,182411835.9,0,-69335.27976
1488823200,-0.25,181578531,0,-59354.27316
1488824100,-0.5,181387849.4,0,-50563.53482
1488825000,-0.75,181234897.5,0,-47059.80859
1488825900,-1,181092389.4,0,-42132.38769
1488826800,-1.15,180962806.8,0,-38487.04557
1488827700,-1.3,180840377.4,0,-34562.10822
1488828600,-1.45,180734340.6,0,-31226.19749
1488829500,-1.6,180637290.6,0,-27947.90889
1488830400,-1.675,180500835.6,0,-24343.13436
1488831300,-1.75,180396658.6,0,-21355.86019
1488832200,-1.825,180308944.5,0,-18740.52854
1488833100,-1.9,180227283.2,0,-13183.78553
1488834000,-1.925,180150601.5,0,-8803.951716
1488834900,-1.95,180072595.5,0,-2884.762599
1488835800,-1.975,180006017.3,0,2167.773173
1488836700,-2,179943216.6,0,6955.842097
1488837600,-2.25,152470619.8,0,0
1488838500,-2.5,152412050,0,0
1488839400,-2.75,152370108.8,0,0
1488840300,-3,152337417.8,0,0
1488841200,-3.25,152305247,0,0
1488842100,-3.5,152273025.3,0,0
1488843000,-3.75,152239334,0,0
1488843900,-4,152201027.6,0,0
1488844800,-4,151991938.9,0,0
1488845700,-4,151942414.5,0,0
1488846600,-4,151888731.5,0,0
1488847500,-4,151835596.5,0,0
1488848400,-4.15,151780127,0,0
1488849300,-4.3,151724778.7,0,0
1488850200,-4.45,151670538.1,0,0
1488851100,-4.6,151617039.6,0,0
1488852000,-4.8,151567746.3,0,0
1488852900,-5,151520732.5,0,0
1488853800,-5.2,151474824.2,0,0
1488854700,-5.4,151429898.3,0,0
1488855600,-5.55,151384477.7,0,0
1488856500,-5.7,151338602.5,0,0
1488857400,-5.85,151291771.7,0,0
1488858300,-6,151243432.1,0,0
1488859200,-6.5,152811775.8,0,242158.5132
1488860100,-7,152754473.4,0,105806.9666
1488861000,-7.5,151075139.6,0,0
1488861900,-8,152692043,0,289743.2605
1488862800,-8.25,180587143.2,0,364611.4062
1488863700,-8.5,176479604.1,0,-3899.218934
1488864600,-8.75,153049066.1,0,427191.1546
1488865500,-9,170207290.4,0,329178.3352
1488866400,-9,180213783,0,359524.7357
1488867300,-9,178372807.6,0,291238.2984
1488868200,-9,178698497.8,0,299653.2017
1488869100,-9,178652436.3,0,278526.6462
1488870000,-9,178702250.3,0,259820.3666
1488870900,-9,178745842.9,0,249956.0448
1488871800,-9,178755630.9,0,243549.9373
1488872700,-9,178762552.9,0,237575.3461
1488873600,-9.25,182086286.2,0,162145.4446
1488874500,-9.5,182401612.3,0,150069.4251
1488875400,-9.75,184615368.4,0,142839.165
1488876300,-10,183170548.3,0,136307.0371
1488877200,-10,184093897.8,0,127940.9891
1488878100,-10,184534990,0,120391.9959
1488879000,-10,184876632.4,0,112622.4525
1488879900,-10,185172559.2,0,105249.07
1488880800,-9.75,184914673.9,0,98066.90851
1488881700,-9.5,185201054.8,0,93046.35936
1488882600,-9.25,185462914.4,0,88164.74522
1488883500,-9,185712188.1,0,82835.0038
1488884400,-9,186542466.1,0,77340.91269
1488885300,-9,186864071.9,0,67040.09022
1488886200,-9,187105488.7,1.5,58446.18322
1488887100,-9,187348733.7,3,49102.05969
1488888000,-9,182781328.2,4.5,61449.60853
1488888900,-9,182954729.6,6,53836.25391
1488889800,-9,183063484.4,6,48292.05098
1488890700,-9,183170202.1,6,44661.50508
1488891600,-9,188242395,6,26764.44001
1488892500,-9,188445704.8,6,28877.81728
1488893400,-9,188650573.8,6,31891.00727
1488894300,-9,188839457.9,6,34550.22364
1488895200,-8.75,188340361.2,6,25093.79929
1488896100,-8.5,188328774.7,6,17031.46216
1488897000,-8.25,188489872.8,4.5,13697.50342
1488897900,-8,188626209.4,3,12016.19551
1488898800,-8.25,189446785.1,1.5,16788.0591
1488899700,-8.5,189517460.2,0,20132.75331
1488900600,-8.75,189601122,0,24367.98082
1488901500,-9,189670904.4,0,27923.41167
1488902400,-9,189734786.3,0,32681.3963
1488903300,-9,189924340.4,0,36850.86899
1488904200,-9,189989070.4,0,38733.08519
1488905100,-9,190044987.1,0,41243.34564
1488906000,-9,180396827.9,0,93633.23749
1488906900,-9,180243981,0,101634.6481
1488907800,-9,180160150.5,0,105942.4109
1488908700,-9,180087974.9,0,110949.9901
1488909600,-9,179490747.1,0,131487.5579
1488910500,-9,179379910.3,0,139717.3756
1488911400,-9,179305523.3,0,142227.3987
1488912300,-9,179238779.3,0,145758.1233
1488913200,-9.5,179177291,0,155127.2995
1488914100,-10,179116513.9,0,164540.4395
1488915000,-10.5,179064354,0,173183.1772
1488915900,-11,179015599.3,0,182253.9505
1488916800,-11,178934185.6,0,188390.3021
1488917700,-11,178874395.2,0,192595.9566
1488918600,-11,178828719.1,0,196480.5845
1488919500,-11,178787788,0,199926.9354
1488920400,-11.25,178751435.9,0,200447.8258
1488921300,-11.5,178714411.9,0,201165.1964
1488922200,-11.75,178685634.5,0,202285.4691
1488923100,-12,178659064.3,0,202702.2325
1488924000,-12.25,151442237.2,0,0
1488924900,-12.5,151401756.6,0,0
1488925800,-12.75,151349721.2,0,0
1488926700,-13,151292808.6,0,0
1488927600,-13,151240450.8,0,0
1488928500,-13,151203568.8,0,0
1488929400,-13,151176565.2,0,0
1488930300,-13,151150060.3,0,0
1488931200,-13.2,150958646.3,0,0
1488932100,-13.4,150928319.4,0,0
1488933000,-13.6,150891167.6,0,0
1488933900,-13.8,150849922.1,0,0
1488934800,-13.925,150805525.7,0,0
1488935700,-14.05,150759645.2,0,0
1488936600,-14.175,150713138.8,0,0
1488937500,-14.3,150666098.5,0,0
1488938400,-14.475,150618279.8,0,0
1488939300,-14.65,150570153,0,0
1488940200,-14.825,150521454.5,0,0
1488941100,-15,152095172.3,0,58661.22758
1488942000,-15.5,152045054.6,0,39147.0967
1488942900,-16,150371106.5,0,0
1488943800,-16.5,151942050.2,0,112766.1015
1488944700,-17,151890291.7,0,60315.12731
1488945600,-17,164852609.8,0,9494.292807
1488946500,-17,166761246.2,0,412266.5759
1488947400,-17,151750056,0,176620.638
1488948300,-17,164722783.8,0,11641.30739
1488949200,-16.75,180201618.5,0,567912.8379
1488950100,-16.5,162917503.7,0,378858.5188
1488951000,-16.25,167415822.4,0,29049.96013
1488951900,-16,168564883.9,0,524246.3339
1488952800,-16.5,180713928.6,0,480521.5322
1488953700,-17,178789262.3,0,465484.7742
1488954600,-17.5,179309747.8,0,469156.1754
1488955500,-18,178911876.6,0,441776.9342
1488956400,-15.75,178238207.9,0,404116.6466
1488957300,-13.5,178142784.3,0,372920.7539
1488958200,-11.25,178118444.7,0,339835.3377
1488959100,-9,178079268.4,0,302788.5426
1488960000,-8.25,180996054.1,0,210007.9378
1488960900,-7.5,181354903.2,0,187609.3389
1488961800,-6.75,181511293,0,170648.3769
1488962700,-6,181660328.1,0,156532.3526
1488963600,-5.75,181787354.7,0,141773.7023
1488964500,-5.5,182145704.1,0,128343.6548
1488965400,-5.25,182469667.5,0,115239.9522
1488966300,-5,182769199.8,0,102807.9551
1488967200,-4.7,182578837.5,0,87946.43057
1488968100,-4.4,182889980.8,0,75580.66346
1488969000,-4.1,183194948.6,9,57587.60237
1488969900,-3.8,183513637.1,18,38476.43392
1488970800,-3.6,184336065.5,27,22176.6529
1488971700,-3.4,184737462.7,36,2714.382799
1488972600,-3.2,185064987.7,63,-11935.54101
1488973500,-3,185394428.4,90,-24794.91918
1488974400,-2.5,181891751.6,117,-20723.33269
1488975300,-2,182017751.5,144,-33962.71571
1488976200,-1.5,182116048.1,155.75,-42335.69596
1488977100,-1,182226196.3,167.5,-50070.76707
1488978000,-1,187015243.4,179.25,-69730.59646
1488978900,-1,187501300.1,191,-79343.82194
1488979800,-1,187884953.7,183.25,-81381.39085
1488980700,-1,188280137,175.5,-83604.02847
1488981600,-1,188018893.1,167.75,-85461.03846
1488982500,-1,188139621.8,160,-86335.34245
1488983400,-1,188394411.9,136,-84558.90167
1488984300,-1,188525816,112,-79337.2034
1488985200,-1.25,189393912.7,88,-76763.88894
1488986100,-1.5,189532587,64,-74331.55885
1488987000,-1.75,189704727.6,76.25,-72338.08485
1488987900,-2,189863374.9,88.5,-70336.99406
1488988800,-2.25,190046196.8,100.75,-67650.71262
1488989700,-2.5,190335162.3,113,-64376.96255
1488990600,-2.75,190397353.6,84.75,-59683.37009
1488991500,-3,190415126.5,56.5,-53978.79028
1488992400,-3.25,181079554,28.25,-9349.358586
1488993300,-3.5,180844266.3,0,7535.283405
1488994200,-3.75,180681036.3,0,18843.07985
1488995100,-4,180522263,0,26904.63734
1488996000,-4.25,179885384.3,0,52120.93356
1488996900,-4.5,179717586,0,61925.74236
1488997800,-4.75,179588059.7,0,69988.20524
1488998700,-5,179470239.8,0,76804.36994
1488999600,-5,179366948.9,0,80637.00349
1489000500,-5,179274911.2,0,83706.71494
1489001400,-5,179200874.2,0,86391.39354
1489002300,-5,179137699,0,88468.37428
1489003200,-5,179049857,0,94558.30643
1489004100,-5,178987772.2,0,100376.4009
1489005000,-5,178941391.2,0,105323.1522
1489005900,-5,178901599,0,110293.0192
1489006800,-5.25,178870465.5,0,114186.7127
1489007700,-5.5,178844480.7,0,117700.3548
1489008600,-5.75,178820574.3,0,121079.2949
1489009500,-6,178797809.1,0,124712.2433
1489010400,-6.075,151589663.8,0,0
1489011300,-6.15,151547593.7,0,0
1489012200,-6.225,151506092.1,0,0
1489013100,-6.3,151464409.5,0,0
1489014000,-6.375,151421444.6,0,0
1489014900,-6.45,151383044.1,0,0
1489015800,-6.525,151349959,0,0
1489016700,-6.6,151318339.5,0,0
1489017600,-6.7,151121423.8,0,0
1489018500,-6.8,151087998,0,0
1489019400,-6.9,151051283,0,0
1489020300,-7,151014466.3,0,0
1489021200,-6.975,150981837.1,0,0
1489022100,-6.95,150952712.6,0,0
1489023000,-6.925,150925073.5,0,0
1489023900,-6.9,150898123.9,0,0
1489024800,-6.925,150872194.1,0,0
1489025700,-6.95,150847121.2,0,0
1489026600,-6.975,150822456.3,0,0
1489027500,-7,150798162.5,0,0
1489028400,-7,150770290.5,0,0
1489029300,-7,150740274.5,0,0
1489030200,-7,150710125.7,0,0
1489031100,-7,150680115.6,0,0
1489032000,-7.5,152272630.1,0,236260.1223
1489032900,-8,152241429.5,0,100442.4162
1489033800,-8.5,150585650.8,0,0
1489034700,-9,152221969.6,0,289207.9749
1489035600,-9.25,179221715.3,0,400378.5647
1489036500,-9.5,174482523,0,10715.65581
1489037400,-9.75,152661379.8,0,438575.5919
1489038300,-10,169981949.1,0,353593.4305
1489039200,-9.75,179398792.4,0,449214.7677
1489040100,-9.5,178141732.4,0,357139.1232
1489041000,-9.25,178197769.3,0,372913.3208
1489041900,-9,178203803.4,0,341455.8657
1489042800,-9,178170792.7,0,314716.6343
1489043700,-9,178218592.7,0,297268.1472
1489044600,-9,178156113.9,142.5,243359.7261
1489045500,-9,178174019.1,285,186789.619
1489046400,-8.75,181262558.3,427.5,74228.99215
1489047300,-8.5,182063114,570,34006.85995
1489048200,-8.25,182876999.6,658.25,11274.8093
1489049100,-8,183896178.8,746.5,-8919.189381
1489050000,-7.75,184874274.9,834.75,-31246.15951
1489050900,-7.5,186323930,923,-57610.83285
